Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number in Cohort,Number Graduated,Percent Graduated in 4 Years
2023,4 Year,4413,Vail Unified District,79721,Cienega High School,Pima,Male,224,*,94.2
2023,4 Year,4413,Vail Unified District,79721,Cienega High School,Pima,Military,46,*,*
2023,4 Year,4413,Vail Unified District,79721,Cienega High School,Pima,Multiple Races,22,*,*
2023,4 Year,4413,Vail Unified District,79721,Cienega High School,Pima,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,4413,Vail Unified District,79721,Cienega High School,Pima,Special Education,35,*,*
2023,4 Year,4413,Vail Unified District,79721,Cienega High School,Pima,White,222,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,All,64,25,39.1
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Black/African American,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,English Learners,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,ELFEP14,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Female,27,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Foster Care,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Hispanic or Latino,26,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Homeless,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Income Eligibility 1 & 2,28,12,42.9
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Male,37,*,40.5
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Military,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Multiple Races,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,Special Education,*,*,*
2023,4 Year,4413,Vail Unified District,84665,Pantano High School,Pima,White,24,11,45.8
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,All,192,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Asian,*,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Black/African American,*,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Female,99,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Hispanic or Latino,57,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Homeless,*,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Income Eligibility 1 & 2,41,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Male,93,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Military,11,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Multiple Races,11,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,Special Education,22,*,*
2023,4 Year,4413,Vail Unified District,87875,Empire High School,Pima,White,109,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,All,60,49,81.7
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Asian,*,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Black/African American,*,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Female,38,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Hispanic or Latino,18,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Male,22,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Military,*,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Multiple Races,*,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Special Education,*,*,*
2023,4 Year,4413,Vail Unified District,90845,Vail Innovation Center,Pima,White,37,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,All,146,134,91.8
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Asian,*,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Black/African American,*,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Female,67,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Foster Care,*,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Hispanic or Latino,41,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Homeless,*,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Income Eligibility 1 & 2,41,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Male,79,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Military,25,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Multiple Races,*,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Special Education,30,*,*
2023,4 Year,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,White,80,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,All,161,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Asian,*,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Black/African American,*,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Female,79,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Hispanic or Latino,47,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Homeless,*,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Income Eligibility 1 & 2,31,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Male,82,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Military,23,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Multiple Races,*,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Special Education,13,*,*
2023,4 Year,4413,Vail Unified District,1000597,Mica Mountain High,Pima,White,85,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,All,38,16,42.1
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,English Learners,*,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,ELFEP14,*,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Female,21,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Hispanic or Latino,24,11,45.8
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Homeless,12,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Income Eligibility 1 & 2,17,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Male,17,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Multiple Races,*,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,Special Education,*,*,*
2023,4 Year,4420,Pima County,6057,Pima Vocational High School,Pima,White,12,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,All,39,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Female,21,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Hispanic or Latino,23,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Homeless,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Income Eligibility 1 & 2,24,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Male,18,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Multiple Races,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Special Education,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,White,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,All,27,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Black/African American,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Female,12,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Foster Care,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Hispanic or Latino,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Income Eligibility 1 & 2,11,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Male,15,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Military,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Multiple Races,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Special Education,*,*,*
2023,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,White,12,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,All,249,11,4.4
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,American Indian or Alaska Native,12,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Asian,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Black/African American,23,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,English Learners,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,ELFEP14,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Female,136,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Foster Care,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Hispanic or Latino,141,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Homeless,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Male,113,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Military,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Multiple Races,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Special Education,16,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,White,62,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,All,12,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,English Learners,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,ELFEP14,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Female,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Hispanic or Latino,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Homeless,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Male,*,*,*
2023,4 Year,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Special Education,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,All,11,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,Asian,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,Female,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,Hispanic or Latino,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,Income Eligibility 1 & 2,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,Male,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,Special Education,*,*,*
2023,4 Year,4425,Presidio School,5865,Presidio School,Pima,White,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,All,60,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Black/African American,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,English Learners,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,ELFEP14,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Female,32,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Hispanic or Latino,51,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Homeless,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Income Eligibility 1 & 2,52,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Male,28,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Multiple Races,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Special Education,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,White,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,All,65,21,32.3
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Black/African American,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,English Learners,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,ELFEP14,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Female,31,*,35.5
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Foster Care,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Hispanic or Latino,46,16,34.8
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Homeless,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Income Eligibility 1 & 2,58,20,34.5
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Male,34,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Special Education,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,White,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,All,53,19,35.8
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,English Learners,29,14,48.3
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,ELFEP14,30,15,50
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Female,24,*,45.8
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Foster Care,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Hispanic or Latino,50,*,38
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Homeless,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Income Eligibility 1 & 2,49,19,38.8
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Male,29,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Migrant,26,12,46.2
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,All,42,18,42.9
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,English Learners,23,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,ELFEP14,24,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Female,22,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Hispanic or Latino,41,*,43.9
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Homeless,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Income Eligibility 1 & 2,41,18,43.9
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Male,20,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Migrant,33,15,45.5
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Special Education,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,All,40,15,37.5
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,English Learners,15,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,ELFEP14,17,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Female,16,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Hispanic or Latino,35,*,42.9
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Homeless,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Income Eligibility 1 & 2,30,12,40
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Male,24,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Migrant,26,13,50
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Special Education,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,All,34,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Asian,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Black/African American,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Female,12,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Foster Care,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Hispanic or Latino,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Homeless,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Income Eligibility 1 & 2,26,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Male,22,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Multiple Races,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Special Education,*,*,*
2023,4 Year,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,White,16,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,All,25,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,American Indian or Alaska Native,*,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Black/African American,*,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,English Learners,*,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,ELFEP14,*,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Female,12,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Hispanic or Latino,19,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Income Eligibility 1 & 2,23,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Male,13,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Multiple Races,*,*,*
2023,4 Year,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Special Education,*,*,*
2023,4 Year,4437,Florence Unified School District,5897,Florence High School,Pinal,All,171,154,90.1
